OrderID,EcommerceId,ProductId,Quantity,OrderDate,Price,PaymentMethod,Status,ShippedDate,ShippingCountry,ShippingCity
ORD-2026-001567,ECOM-CUST-000076,CC-CHROMA-006,2,2026-01-29T02:28:57Z,32.00,card,delivered,2026-02-10T02:28:57Z,Germany,Cologne
ORD-2026-001568,ECOM-CUST-000257,CC-LUMA-005,2,2026-01-29T03:39:44Z,38.00,cheque,delivered,2026-02-19T03:39:44Z,Switzerland,Geneva
ORD-2026-001569,ECOM-CUST-000221,CC-CHROMA-002,2,2026-01-29T10:39:05Z,698.00,cash,delivered,2026-02-07T10:39:05Z,Germany,Dusseldorf
ORD-2026-001570,ECOM-CUST-000252,CC-LUMA-002,1,2026-01-29T10:42:56Z,279.00,card,delivered,2026-02-12T10:42:56Z,Germany,Stuttgart
ORD-2026-002050,ECOM-CUST-000538,CC-NOVA-001,1,2026-01-29T17:52:05Z,239.00,card,canceled,,Germany,Stuttgart
ORD-2026-001571,ECOM-CUST-000337,CC-CHROMA-006,4,2026-01-29T17:52:59Z,64.00,card,delivered,2026-02-11T17:52:59Z,Germany,Hamburg
ORD-2026-002021,ECOM-CUST-000522,CC-LUMA-001,2,2026-01-29T18:48:19Z,378.00,card,delivered,2026-02-09T18:48:19Z,Germany,Leipzig
ORD-2026-001572,ECOM-CUST-000038,CC-NOVA-005,3,2026-01-29T19:13:54Z,132.00,card,delivered,2026-02-18T19:13:54Z,Germany,Munich
ORD-2026-001573,ECOM-CUST-000140,CC-PRISM-003,6,2026-01-29T19:40:00Z,504.00,card,delivered,2026-02-18T19:40:00Z,Germany,Berlin
ORD-2026-001574,ECOM-CUST-000226,CC-NOVA-004,3,2026-01-29T20:45:55Z,132.00,card,delivered,2026-02-06T20:45:55Z,Germany,Munich
ORD-2026-001575,ECOM-CUST-000067,CC-PRISM-006,9,2026-01-29T21:08:03Z,324.00,cash,delivered,2026-02-07T21:08:03Z,Germany,Dusseldorf
ORD-2026-002171,ECOM-CUST-000600,CC-CHROMA-001,1,2026-01-29T23:34:40Z,149.00,cheque,delivered,2026-02-13T23:34:40Z,Germany,Leipzig
ORD-2026-001576,ECOM-CUST-000460,CC-PRISM-003,13,2026-01-30T02:02:09Z,962.13,card,delivered,2026-02-20T02:02:09Z,Germany,Cologne
ORD-2026-001577,ECOM-CUST-000375,CC-LUMA-006,5,2026-01-30T05:55:07Z,130.00,cash,delivered,2026-02-17T05:55:07Z,Germany,Leipzig
ORD-2026-001578,ECOM-CUST-000225,CC-LUMA-006,2,2026-01-30T10:35:50Z,52.00,card,delivered,2026-02-20T10:35:50Z,Germany,Frankfurt
ORD-2026-001579,ECOM-CUST-000265,CC-PRISM-004,2,2026-01-30T12:04:39Z,218.00,card,delivered,2026-01-31T12:04:39Z,Germany,Frankfurt
ORD-2026-001580,ECOM-CUST-000312,CC-LUMA-002,1,2026-01-30T14:03:15Z,279.00,card,delivered,2026-02-08T14:03:15Z,Germany,Stuttgart
ORD-2026-002031,ECOM-CUST-000527,CC-NOVA-001,2,2026-01-31T04:30:58Z,478.00,cash,delivered,2026-02-17T04:30:58Z,Germany,Hamburg
ORD-2026-001581,ECOM-CUST-000408,CC-LUMA-003,6,2026-01-31T05:45:58Z,174.00,card,delivered,2026-02-12T05:45:58Z,Germany,Cologne
ORD-2026-001582,ECOM-CUST-000387,CC-PRISM-005,6,2026-01-31T06:44:49Z,294.00,card,delivered,2026-02-09T06:44:49Z,Germany,Frankfurt
ORD-2026-001583,ECOM-CUST-000344,CC-AURA-003,10,2026-01-31T10:01:12Z,337.40,card,delivered,2026-02-18T10:01:12Z,Austria,Innsbruck
ORD-2026-001584,ECOM-CUST-000418,CC-CHROMA-004,5,2026-01-31T10:19:32Z,105.00,card,delivered,2026-02-11T10:19:32Z,Germany,Frankfurt
ORD-2026-001585,ECOM-CUST-000065,CC-AURA-004,9,2026-01-31T16:39:18Z,216.00,cash,delivered,2026-02-04T16:39:18Z,Germany,Cologne
ORD-2026-001586,ECOM-CUST-000256,CC-PRISM-006,21,2026-01-31T18:58:16Z,688.84,cheque,delivered,2026-02-13T18:58:16Z,France,Lyon
ORD-2026-001587,ECOM-CUST-000434,CC-PRISM-002,3,2026-01-31T19:36:41Z,957.00,card,canceled,,Germany,Cologne
ORD-2026-001588,ECOM-CUST-000385,CC-LUMA-001,3,2026-02-01T01:59:35Z,567.00,card,paid,,Germany,Frankfurt
ORD-2026-001589,ECOM-CUST-000472,CC-PRISM-005,1,2026-02-01T06:25:03Z,49.00,card,shipped,2026-02-04T06:25:03Z,Austria,Graz
ORD-2026-001590,ECOM-CUST-000364,CC-PRISM-006,5,2026-02-01T11:32:55Z,180.00,cash,invoiced,,Germany,Cologne
ORD-2026-001591,ECOM-CUST-000085,CC-LUMA-001,2,2026-02-01T12:20:51Z,378.00,card,shipped,2026-02-08T12:20:51Z,Germany,Frankfurt
ORD-2026-001592,ECOM-CUST-000394,CC-AURA-001,2,2026-02-01T12:21:43Z,398.00,card,shipped,2026-02-18T12:21:43Z,Spain,Bilbao
ORD-2026-001593,ECOM-CUST-000001,CC-LUMA-004,8,2026-02-01T13:38:30Z,152.00,cheque,shipped,2026-02-09T13:38:30Z,Switzerland,Geneva
ORD-2026-001594,ECOM-CUST-000120,CC-CHROMA-004,9,2026-02-01T13:40:02Z,189.00,card,paid,,Austria,Innsbruck
ORD-2026-001595,ECOM-CUST-000228,CC-AURA-005,10,2026-02-01T14:44:25Z,539.46,cash,shipped,2026-02-14T14:44:25Z,Germany,Stuttgart
ORD-2026-001596,ECOM-CUST-000269,CC-NOVA-006,9,2026-02-02T02:11:07Z,801.00,cash,shipped,2026-02-13T02:11:07Z,Germany,Hamburg
ORD-2026-001597,ECOM-CUST-000430,CC-PRISM-002,2,2026-02-02T08:36:32Z,638.00,card,shipped,2026-02-14T08:36:32Z,France,Marseille
ORD-2026-001598,ECOM-CUST-000449,CC-CHROMA-001,3,2026-02-02T13:23:51Z,447.00,cash,invoiced,,Germany,Hamburg
ORD-2026-001599,ECOM-CUST-000089,CC-CHROMA-006,22,2026-02-02T14:01:59Z,310.21,card,shipped,2026-02-23T14:01:59Z,Germany,Berlin
ORD-2026-001600,ECOM-CUST-000263,CC-CHROMA-005,24,2026-02-02T15:27:26Z,467.56,card,shipped,2026-02-19T15:27:26Z,Germany,Berlin
ORD-2026-001601,ECOM-CUST-000014,CC-CHROMA-001,1,2026-02-02T17:47:07Z,149.00,card,shipped,2026-02-10T17:47:07Z,Germany,Berlin
ORD-2026-001602,ECOM-CUST-000085,CC-CHROMA-006,2,2026-02-02T19:05:36Z,32.00,card,shipped,2026-02-03T19:05:36Z,Germany,Frankfurt
ORD-2026-001603,ECOM-CUST-000346,CC-LUMA-002,2,2026-02-03T02:23:24Z,558.00,card,shipped,2026-02-24T02:23:24Z,Germany,Frankfurt
ORD-2026-001604,ECOM-CUST-000373,CC-LUMA-005,25,2026-02-03T08:50:18Z,418.26,cash,shipped,2026-02-10T08:50:18Z,Netherlands,Amsterdam
ORD-2026-001605,ECOM-CUST-000130,CC-NOVA-003,3,2026-02-03T12:17:08Z,132.00,card,shipped,2026-02-20T12:17:08Z,Germany,Frankfurt
ORD-2026-001606,ECOM-CUST-000116,CC-PRISM-001,1,2026-02-03T14:02:31Z,229.00,cash,shipped,2026-02-21T14:02:31Z,Germany,Frankfurt
ORD-2026-001607,ECOM-CUST-000482,CC-AURA-002,6,2026-02-03T18:37:43Z,474.00,card,invoiced,,Austria,Graz
ORD-2026-001608,ECOM-CUST-000345,CC-NOVA-001,3,2026-02-03T20:02:36Z,717.00,card,shipped,2026-02-12T20:02:36Z,Germany,Frankfurt
ORD-2026-001609,ECOM-CUST-000165,CC-CHROMA-002,4,2026-02-03T22:37:00Z,1396.00,card,shipped,2026-02-04T22:37:00Z,Germany,Berlin
ORD-2026-001610,ECOM-CUST-000018,CC-NOVA-003,2,2026-02-03T23:59:04Z,88.00,card,shipped,2026-02-20T23:59:04Z,Germany,Frankfurt
ORD-2026-001611,ECOM-CUST-000125,CC-CHROMA-002,2,2026-02-04T01:09:28Z,698.00,card,invoiced,,United Kingdom,Bristol
ORD-2026-001612,ECOM-CUST-000358,CC-PRISM-004,2,2026-02-04T02:00:21Z,218.00,card,shipped,2026-02-24T02:00:21Z,Germany,Dusseldorf
ORD-2026-001613,ECOM-CUST-000351,CC-PRISM-004,6,2026-02-04T04:55:29Z,654.00,card,shipped,2026-02-19T04:55:29Z,Germany,Dusseldorf
ORD-2026-002064,ECOM-CUST-000543,CC-CHROMA-004,5,2026-02-04T08:09:15Z,105.00,card,shipped,2026-02-09T08:09:15Z,Germany,Frankfurt
ORD-2026-001614,ECOM-CUST-000198,CC-NOVA-005,6,2026-02-04T11:03:10Z,264.00,card,invoiced,,Germany,Frankfurt
ORD-2026-002069,ECOM-CUST-000546,CC-NOVA-002,2,2026-02-04T11:27:07Z,518.00,card,shipped,2026-02-15T11:27:07Z,Germany,Frankfurt
ORD-2026-001615,ECOM-CUST-000020,CC-PRISM-003,10,2026-02-04T12:17:00Z,757.52,card,shipped,2026-02-12T12:17:00Z,Germany,Leipzig
ORD-2026-001616,ECOM-CUST-000424,CC-NOVA-005,5,2026-02-04T12:18:43Z,220.00,card,shipped,2026-02-11T12:18:43Z,Germany,Stuttgart
ORD-2026-001617,ECOM-CUST-000264,CC-CHROMA-003,26,2026-02-04T13:27:57Z,1559.33,card,shipped,2026-02-18T13:27:57Z,Germany,Hamburg
ORD-2026-001618,ECOM-CUST-000322,CC-LUMA-005,8,2026-02-05T00:23:31Z,152.00,card,paid,,Germany,Munich
ORD-2026-001619,ECOM-CUST-000109,CC-LUMA-001,4,2026-02-05T02:11:24Z,756.00,card,shipped,2026-02-13T02:11:24Z,Germany,Cologne
ORD-2026-001620,ECOM-CUST-000027,CC-CHROMA-003,1,2026-02-05T04:54:13Z,69.00,cash,invoiced,,Netherlands,Rotterdam
ORD-2026-001621,ECOM-CUST-000004,CC-PRISM-002,1,2026-02-05T05:03:26Z,319.00,cash,canceled,,Germany,Berlin
ORD-2026-001622,ECOM-CUST-000312,CC-NOVA-002,2,2026-02-05T13:46:23Z,518.00,cash,shipped,2026-02-18T13:46:23Z,Germany,Stuttgart
ORD-2026-002012,ECOM-CUST-000518,CC-PRISM-002,1,2026-02-05T17:06:28Z,319.00,card,shipped,2026-02-11T17:06:28Z,France,Paris
ORD-2026-002060,ECOM-CUST-000542,CC-LUMA-001,3,2026-02-06T01:54:12Z,567.00,cheque,shipped,2026-02-12T01:54:12Z,Germany,Cologne
ORD-2026-002094,ECOM-CUST-000560,CC-AURA-002,2,2026-02-06T04:54:01Z,158.00,card,shipped,2026-02-12T04:54:01Z,Spain,Madrid
ORD-2026-001623,ECOM-CUST-000138,CC-LUMA-003,3,2026-02-06T05:20:29Z,87.00,cash,shipped,2026-02-14T05:20:29Z,Germany,Leipzig
ORD-2026-001624,ECOM-CUST-000331,CC-PRISM-003,5,2026-02-06T07:28:14Z,420.00,cash,shipped,2026-02-12T07:28:14Z,Germany,Munich
ORD-2026-001625,ECOM-CUST-000189,CC-AURA-001,2,2026-02-06T18:26:14Z,398.00,cash,shipped,2026-02-22T18:26:14Z,Germany,Berlin
ORD-2026-001626,ECOM-CUST-000252,CC-CHROMA-005,6,2026-02-07T01:18:08Z,126.00,card,shipped,2026-02-15T01:18:08Z,Germany,Stuttgart
ORD-2026-001627,ECOM-CUST-000122,CC-LUMA-003,3,2026-02-07T01:33:39Z,87.00,cash,shipped,2026-02-28T01:33:39Z,Germany,Cologne
ORD-2026-002065,ECOM-CUST-000544,CC-PRISM-001,3,2026-02-07T05:25:02Z,687.00,cash,shipped,2026-02-16T05:25:02Z,United Kingdom,Manchester
ORD-2026-001628,ECOM-CUST-000058,CC-LUMA-001,2,2026-02-07T06:43:05Z,378.00,card,shipped,2026-02-11T06:43:05Z,Switzerland,Lausanne
ORD-2026-001629,ECOM-CUST-000218,CC-AURA-005,5,2026-02-07T07:40:33Z,295.00,cash,shipped,2026-02-27T07:40:33Z,Germany,Munich
ORD-2026-001630,ECOM-CUST-000165,CC-PRISM-003,2,2026-02-07T08:51:10Z,168.00,card,shipped,2026-02-20T08:51:10Z,Germany,Berlin
ORD-2026-001631,ECOM-CUST-000467,CC-NOVA-003,8,2026-02-07T15:19:22Z,352.00,cash,shipped,2026-02-20T15:19:22Z,Germany,Leipzig
ORD-2026-001632,ECOM-CUST-000465,CC-CHROMA-002,1,2026-02-08T05:40:33Z,349.00,card,paid,,Germany,Leipzig
ORD-2026-002152,ECOM-CUST-000591,CC-PRISM-001,1,2026-02-08T10:18:32Z,229.00,card,shipped,2026-02-21T10:18:32Z,Germany,Dusseldorf
ORD-2026-001633,ECOM-CUST-000286,CC-LUMA-001,1,2026-02-08T11:04:36Z,189.00,card,shipped,2026-02-12T11:04:36Z,Germany,Cologne
ORD-2026-001634,ECOM-CUST-000331,CC-NOVA-005,7,2026-02-08T12:37:39Z,308.00,card,shipped,2026-02-17T12:37:39Z,Germany,Munich
ORD-2026-001635,ECOM-CUST-000036,CC-LUMA-007,10,2026-02-08T16:40:55Z,243.44,card,shipped,2026-02-20T16:40:55Z,Germany,Dusseldorf
ORD-2026-001636,ECOM-CUST-000363,CC-LUMA-004,3,2026-02-08T17:31:04Z,57.00,cash,shipped,2026-02-14T17:31:04Z,Germany,Leipzig
ORD-2026-002028,ECOM-CUST-000526,CC-CHROMA-001,2,2026-02-08T23:23:07Z,298.00,card,shipped,2026-02-27T23:23:07Z,Germany,Hamburg
ORD-2026-001637,ECOM-CUST-000422,CC-PRISM-002,1,2026-02-09T01:08:38Z,319.00,card,paid,,Germany,Dusseldorf
ORD-2026-001638,ECOM-CUST-000452,CC-NOVA-004,23,2026-02-09T05:14:12Z,882.00,card,shipped,2026-02-27T05:14:12Z,Germany,Stuttgart
ORD-2026-001639,ECOM-CUST-000027,CC-PRISM-001,2,2026-02-09T13:41:02Z,458.00,cash,shipped,2026-03-02T13:41:02Z,Netherlands,Rotterdam
ORD-2026-001640,ECOM-CUST-000138,CC-CHROMA-006,8,2026-02-09T18:06:45Z,128.00,card,shipped,2026-02-23T18:06:45Z,Germany,Leipzig
ORD-2026-001641,ECOM-CUST-000455,CC-AURA-001,2,2026-02-09T18:10:23Z,398.00,card,shipped,2026-02-10T18:10:23Z,Switzerland,Basel
ORD-2026-001642,ECOM-CUST-000387,CC-AURA-005,1,2026-02-09T19:46:21Z,59.00,card,invoiced,,Germany,Frankfurt
ORD-2026-001643,ECOM-CUST-000228,CC-PRISM-005,5,2026-02-10T00:42:15Z,245.00,card,canceled,,Germany,Stuttgart
ORD-2026-001644,ECOM-CUST-000427,CC-AURA-004,4,2026-02-10T01:14:01Z,96.00,cash,shipped,2026-02-19T01:14:01Z,Germany,Hamburg
ORD-2026-001645,ECOM-CUST-000332,CC-PRISM-005,3,2026-02-10T04:19:31Z,147.00,card,shipped,2026-02-20T04:19:31Z,Germany,Cologne
ORD-2026-001646,ECOM-CUST-000449,CC-LUMA-005,3,2026-02-10T16:59:27Z,57.00,card,shipped,2026-02-25T16:59:27Z,Germany,Hamburg
ORD-2026-001647,ECOM-CUST-000122,CC-PRISM-001,2,2026-02-11T05:21:12Z,458.00,cash,shipped,2026-02-13T05:21:12Z,Germany,Cologne
ORD-2026-001648,ECOM-CUST-000070,CC-AURA-001,2,2026-02-11T07:06:22Z,398.00,cash,shipped,2026-02-12T07:06:22Z,Germany,Munich
ORD-2026-001649,ECOM-CUST-000272,CC-CHROMA-001,1,2026-02-11T11:04:38Z,149.00,cash,shipped,2026-02-22T11:04:38Z,Germany,Leipzig
ORD-2026-001650,ECOM-CUST-000131,CC-NOVA-003,4,2026-02-11T12:28:08Z,176.00,card,shipped,2026-02-27T12:28:08Z,Germany,Frankfurt
ORD-2026-001651,ECOM-CUST-000291,CC-AURA-004,3,2026-02-11T20:26:53Z,72.00,cheque,shipped,2026-03-04T20:26:53Z,Germany,Dusseldorf
ORD-2026-001652,ECOM-CUST-000181,CC-LUMA-003,2,2026-02-12T00:40:59Z,58.00,card,shipped,2026-02-14T00:40:59Z,Germany,Cologne
ORD-2026-001653,ECOM-CUST-000446,CC-AURA-003,4,2026-02-12T04:27:07Z,156.00,card,shipped,2026-02-21T04:27:07Z,Germany,Cologne
ORD-2026-001654,ECOM-CUST-000112,CC-CHROMA-004,6,2026-02-12T06:53:07Z,126.00,card,shipped,2026-02-21T06:53:07Z,United Kingdom,Birmingham
ORD-2026-002073,ECOM-CUST-000548,CC-PRISM-001,3,2026-02-12T18:52:44Z,687.00,card,shipped,2026-03-01T18:52:44Z,Germany,Cologne
ORD-2026-001655,ECOM-CUST-000244,CC-LUMA-002,3,2026-02-12T23:41:30Z,837.00,card,paid,,Germany,Dusseldorf
ORD-2026-001656,ECOM-CUST-000256,CC-CHROMA-003,10,2026-02-13T01:46:12Z,604.39,cheque,shipped,2026-02-19T01:46:12Z,France,Lyon
ORD-2026-001657,ECOM-CUST-000445,CC-LUMA-006,7,2026-02-13T11:35:00Z,182.00,card,shipped,2026-03-05T11:35:00Z,Germany,Hamburg
ORD-2026-001658,ECOM-CUST-000209,CC-PRISM-005,8,2026-02-13T12:44:48Z,392.00,cash,shipped,2026-02-15T12:44:48Z,Germany,Frankfurt
ORD-2026-001659,ECOM-CUST-000486,CC-LUMA-001,3,2026-02-13T13:39:26Z,567.00,card,shipped,2026-03-06T13:39:26Z,Germany,Munich
ORD-2026-001660,ECOM-CUST-000233,CC-NOVA-002,3,2026-02-13T22:09:31Z,777.00,cash,shipped,2026-02-21T22:09:31Z,Germany,Frankfurt
ORD-2026-001661,ECOM-CUST-000453,CC-NOVA-002,3,2026-02-13T23:25:59Z,777.00,card,shipped,2026-03-01T23:25:59Z,Germany,Munich
ORD-2026-001662,ECOM-CUST-000094,CC-LUMA-003,10,2026-02-14T01:14:43Z,251.70,card,shipped,2026-03-02T01:14:43Z,Germany,Berlin
ORD-2026-001663,ECOM-CUST-000169,CC-AURA-002,5,2026-02-14T01:28:39Z,395.00,card,shipped,2026-02-16T01:28:39Z,France,Toulouse
ORD-2026-001664,ECOM-CUST-000175,CC-NOVA-001,1,2026-02-14T08:15:55Z,239.00,card,shipped,2026-03-01T08:15:55Z,Germany,Berlin
ORD-2026-001665,ECOM-CUST-000297,CC-AURA-003,10,2026-02-14T11:20:01Z,370.30,card,shipped,2026-02-25T11:20:01Z,Germany,Frankfurt
ORD-2026-001666,ECOM-CUST-000368,CC-NOVA-003,8,2026-02-15T09:49:59Z,352.00,card,paid,,Germany,Cologne
ORD-2026-001667,ECOM-CUST-000336,CC-AURA-005,6,2026-02-15T10:30:38Z,354.00,cash,shipped,2026-03-07T10:30:38Z,Germany,Stuttgart
ORD-2026-001668,ECOM-CUST-000415,CC-PRISM-005,8,2026-02-16T02:14:55Z,392.00,card,shipped,2026-02-28T02:14:55Z,Germany,Dusseldorf
ORD-2026-001669,ECOM-CUST-000404,CC-LUMA-004,4,2026-02-16T06:50:47Z,76.00,card,shipped,2026-02-26T06:50:47Z,Germany,Dusseldorf
ORD-2026-001670,ECOM-CUST-000128,CC-NOVA-006,6,2026-02-16T07:13:55Z,534.00,card,shipped,2026-02-26T07:13:55Z,Austria,Vienna
ORD-2026-001671,ECOM-CUST-000006,CC-NOVA-006,9,2026-02-16T09:25:01Z,801.00,card,shipped,2026-03-09T09:25:01Z,Germany,Leipzig
ORD-2026-002003,ECOM-CUST-000514,CC-PRISM-002,1,2026-02-16T09:46:18Z,319.00,card,shipped,2026-02-20T09:46:18Z,Germany,Munich
ORD-2026-001672,ECOM-CUST-000274,CC-LUMA-002,1,2026-02-16T17:20:31Z,279.00,card,paid,,Germany,Cologne
ORD-2026-001673,ECOM-CUST-000426,CC-AURA-005,9,2026-02-16T19:31:59Z,531.00,card,shipped,2026-02-27T19:31:59Z,Germany,Cologne
ORD-2026-001674,ECOM-CUST-000253,CC-AURA-001,1,2026-02-16T23:14:34Z,199.00,card,shipped,2026-03-08T23:14:34Z,Germany,Frankfurt
ORD-2026-001675,ECOM-CUST-000367,CC-NOVA-005,3,2026-02-17T04:55:38Z,132.00,card,shipped,2026-03-04T04:55:38Z,Germany,Berlin
ORD-2026-001676,ECOM-CUST-000099,CC-AURA-002,10,2026-02-17T11:01:37Z,698.96,card,shipped,2026-02-27T11:01:37Z,Germany,Stuttgart
ORD-2026-001677,ECOM-CUST-000036,CC-LUMA-003,5,2026-02-17T16:05:59Z,145.00,card,shipped,2026-03-09T16:05:59Z,Germany,Dusseldorf
ORD-2026-001678,ECOM-CUST-000389,CC-LUMA-007,10,2026-02-18T01:25:18Z,244.04,card,shipped,2026-03-11T01:25:18Z,Switzerland,Basel
ORD-2026-001679,ECOM-CUST-000473,CC-AURA-003,1,2026-02-18T03:02:18Z,39.00,card,paid,,Austria,Linz
ORD-2026-001680,ECOM-CUST-000434,CC-CHROMA-001,2,2026-02-18T04:41:51Z,298.00,cheque,canceled,,Germany,Cologne
ORD-2026-002086,ECOM-CUST-000554,CC-PRISM-002,2,2026-02-18T08:37:03Z,638.00,cheque,shipped,2026-03-01T08:37:03Z,Germany,Cologne
ORD-2026-001681,ECOM-CUST-000081,CC-NOVA-003,1,2026-02-18T11:00:54Z,44.00,cash,shipped,2026-02-19T11:00:54Z,Germany,Hamburg
ORD-2026-001682,ECOM-CUST-000201,CC-LUMA-001,2,2026-02-18T14:30:49Z,378.00,cheque,canceled,,Germany,Cologne
ORD-2026-001683,ECOM-CUST-000339,CC-PRISM-003,7,2026-02-18T22:38:37Z,588.00,card,shipped,2026-03-07T22:38:37Z,Germany,Munich
ORD-2026-001684,ECOM-CUST-000052,CC-LUMA-003,1,2026-02-18T23:17:20Z,29.00,cheque,shipped,2026-02-20T23:17:20Z,Germany,Leipzig
ORD-2026-002062,ECOM-CUST-000542,CC-LUMA-005,9,2026-02-18T23:33:08Z,171.00,card,shipped,2026-02-20T23:33:08Z,Germany,Cologne
ORD-2026-001685,ECOM-CUST-000380,CC-LUMA-002,1,2026-02-19T00:56:29Z,279.00,cash,shipped,2026-03-07T00:56:29Z,Germany,Munich
ORD-2026-001686,ECOM-CUST-000362,CC-PRISM-003,3,2026-02-19T07:41:21Z,252.00,card,paid,,Germany,Berlin
ORD-2026-001687,ECOM-CUST-000129,CC-AURA-005,3,2026-02-19T10:04:07Z,177.00,cheque,shipped,2026-03-01T10:04:07Z,Switzerland,Zurich
ORD-2026-002122,ECOM-CUST-000576,CC-PRISM-002,1,2026-02-19T11:52:18Z,319.00,card,shipped,2026-02-25T11:52:18Z,Germany,Leipzig
ORD-2026-001688,ECOM-CUST-000295,CC-NOVA-001,3,2026-02-19T14:31:35Z,717.00,card,shipped,2026-02-20T14:31:35Z,Germany,Leipzig
ORD-2026-001689,ECOM-CUST-000316,CC-PRISM-003,2,2026-02-19T17:04:53Z,168.00,card,shipped,2026-03-10T17:04:53Z,Germany,Munich
ORD-2026-001690,ECOM-CUST-000133,CC-PRISM-001,1,2026-02-19T21:49:14Z,229.00,card,shipped,2026-02-27T21:49:14Z,Germany,Cologne
ORD-2026-001691,ECOM-CUST-000473,CC-NOVA-002,1,2026-02-20T00:29:26Z,259.00,card,shipped,2026-03-12T00:29:26Z,Austria,Linz
ORD-2026-001692,ECOM-CUST-000355,CC-CHROMA-006,1,2026-02-20T11:14:46Z,16.00,card,shipped,2026-02-21T11:14:46Z,Germany,Hamburg
ORD-2026-001693,ECOM-CUST-000454,CC-CHROMA-006,9,2026-02-20T11:18:53Z,144.00,card,shipped,2026-03-12T11:18:53Z,Netherlands,Utrecht
ORD-2026-001694,ECOM-CUST-000419,CC-NOVA-003,5,2026-02-20T16:13:06Z,220.00,cheque,shipped,2026-02-24T16:13:06Z,Netherlands,Utrecht
ORD-2026-001695,ECOM-CUST-000091,CC-LUMA-002,1,2026-02-20T20:33:47Z,279.00,cheque,shipped,2026-03-07T20:33:47Z,Germany,Cologne
ORD-2026-001696,ECOM-CUST-000397,CC-AURA-001,3,2026-02-20T20:47:04Z,597.00,card,shipped,2026-02-27T20:47:04Z,Germany,Stuttgart
ORD-2026-001697,ECOM-CUST-000336,CC-CHROMA-003,4,2026-02-20T20:53:29Z,276.00,card,shipped,2026-02-28T20:53:29Z,Germany,Stuttgart
ORD-2026-001698,ECOM-CUST-000378,CC-LUMA-001,3,2026-02-20T22:19:20Z,567.00,card,shipped,2026-03-01T22:19:20Z,Germany,Berlin
ORD-2026-001699,ECOM-CUST-000042,CC-LUMA-007,5,2026-02-21T00:49:29Z,130.00,card,shipped,2026-03-04T00:49:29Z,Germany,Stuttgart
ORD-2026-001700,ECOM-CUST-000247,CC-NOVA-001,2,2026-02-21T02:32:11Z,478.00,cash,shipped,2026-02-23T02:32:11Z,Germany,Frankfurt
ORD-2026-001701,ECOM-CUST-000041,CC-LUMA-002,2,2026-02-21T10:29:37Z,558.00,card,shipped,2026-02-26T10:29:37Z,Germany,Frankfurt
ORD-2026-001702,ECOM-CUST-000075,CC-CHROMA-006,1,2026-02-21T14:36:15Z,16.00,card,shipped,2026-02-22T14:36:15Z,Germany,Leipzig
ORD-2026-001703,ECOM-CUST-000223,CC-PRISM-004,2,2026-02-21T18:45:58Z,218.00,cash,shipped,2026-02-28T18:45:58Z,Germany,Dusseldorf
ORD-2026-001704,ECOM-CUST-000417,CC-NOVA-003,10,2026-02-21T23:30:05Z,397.35,cash,shipped,2026-03-02T23:30:05Z,Germany,Hamburg
ORD-2026-001705,ECOM-CUST-000042,CC-AURA-002,2,2026-02-22T02:03:41Z,158.00,cash,shipped,2026-02-24T02:03:41Z,Germany,Stuttgart
ORD-2026-001706,ECOM-CUST-000470,CC-PRISM-004,5,2026-02-22T08:43:07Z,545.00,card,shipped,2026-02-27T08:43:07Z,France,Paris
ORD-2026-001707,ECOM-CUST-000071,CC-LUMA-006,8,2026-02-22T09:00:46Z,208.00,card,shipped,2026-03-08T09:00:46Z,Germany,Leipzig
ORD-2026-001708,ECOM-CUST-000058,CC-AURA-002,2,2026-02-22T10:11:47Z,158.00,card,shipped,2026-03-01T10:11:47Z,Switzerland,Lausanne
ORD-2026-001709,ECOM-CUST-000346,CC-PRISM-006,2,2026-02-22T12:05:06Z,72.00,card,shipped,2026-02-28T12:05:06Z,Germany,Frankfurt
ORD-2026-001710,ECOM-CUST-000494,CC-LUMA-005,5,2026-02-22T12:10:47Z,95.00,card,shipped,2026-02-24T12:10:47Z,Germany,Stuttgart
ORD-2026-001711,ECOM-CUST-000397,CC-PRISM-001,3,2026-02-22T17:21:56Z,687.00,card,shipped,2026-02-25T17:21:56Z,Germany,Stuttgart
ORD-2026-001712,ECOM-CUST-000302,CC-NOVA-001,2,2026-02-23T03:56:13Z,478.00,card,shipped,2026-03-07T03:56:13Z,Germany,Dusseldorf
ORD-2026-001713,ECOM-CUST-000465,CC-CHROMA-002,2,2026-02-23T05:01:04Z,698.00,card,shipped,2026-02-26T05:01:04Z,Germany,Leipzig
ORD-2026-001714,ECOM-CUST-000297,CC-PRISM-001,2,2026-02-23T14:39:57Z,458.00,card,shipped,2026-03-15T14:39:57Z,Germany,Frankfurt
ORD-2026-001715,ECOM-CUST-000167,CC-AURA-001,3,2026-02-23T21:25:14Z,597.00,cash,shipped,2026-03-14T21:25:14Z,Germany,Dusseldorf
ORD-2026-001716,ECOM-CUST-000221,CC-PRISM-005,9,2026-02-23T22:38:47Z,441.00,card,shipped,2026-03-06T22:38:47Z,Germany,Dusseldorf
ORD-2026-001717,ECOM-CUST-000428,CC-CHROMA-004,3,2026-02-24T02:35:49Z,63.00,cheque,shipped,2026-03-08T02:35:49Z,Germany,Leipzig
